eeid,project_id,skill_match,tenure_score,availability_score,weighted_score,outcome_label
E03404,PRJ-009,0.25,0.5,0.0,0.275,1
E03404,PRJ-017,0.0,0.5,0.0,0.15,0
E01845,PRJ-020,0.0,1.0,1.0,0.5,0
E01845,PRJ-004,0.0,1.0,1.0,0.5,1
E01845,PRJ-005,0.0,1.0,1.0,0.5,1
E01845,PRJ-009,0.25,1.0,1.0,0.625,0
E04784,PRJ-011,0.0,1.0,0.0,0.3,0
E04784,PRJ-019,0.0,1.0,0.0,0.3,1
E04784,PRJ-005,0.0,1.0,0.0,0.3,0
E04784,PRJ-012,0.0,1.0,0.0,0.3,0
E00145,PRJ-017,0.0,1.0,0.0,0.3,0
E00145,PRJ-005,0.0,1.0,0.0,0.3,1
E00145,PRJ-009,0.25,1.0,0.0,0.425,0
E00145,PRJ-003,0.25,1.0,0.0,0.425,0
E00218,PRJ-018,0.0,1.0,1.0,0.5,0
E00218,PRJ-008,0.6667,1.0,1.0,0.8333,1
E00218,PRJ-006,0.0,1.0,1.0,0.5,1
E00218,PRJ-007,0.0,1.0,1.0,0.5,1
E02185,PRJ-002,0.0,1.0,0.0,0.3,1
E02185,PRJ-006,0.0,1.0,0.0,0.3,1
E02185,PRJ-010,0.3333,1.0,0.0,0.4667,0
E02185,PRJ-009,0.0,1.0,0.0,0.3,0
E01070,PRJ-001,0.0,1.0,1.0,0.5,0
E01070,PRJ-002,0.0,1.0,1.0,0.5,1
E01070,PRJ-010,0.0,1.0,1.0,0.5,0
E01070,PRJ-008,0.0,1.0,1.0,0.5,0
E03807,PRJ-013,0.6667,1.0,1.0,0.8333,0
E03807,PRJ-015,0.0,1.0,1.0,0.5,1
E03807,PRJ-007,0.5,1.0,1.0,0.75,1
E03807,PRJ-008,0.3333,1.0,1.0,0.6667,1
E00784,PRJ-012,0.0,1.0,1.0,0.5,0
E00784,PRJ-015,0.25,1.0,1.0,0.625,0
E00784,PRJ-017,0.0,1.0,1.0,0.5,1
E00784,PRJ-020,0.3333,1.0,1.0,0.6667,1
E04925,PRJ-013,0.0,1.0,0.5,0.4,0
E04925,PRJ-006,0.25,1.0,0.5,0.525,1
E04925,PRJ-017,0.0,1.0,0.5,0.4,1
E04925,PRJ-005,0.0,1.0,0.5,0.4,0
E04448,PRJ-004,0.0,1.0,0.0,0.3,0
E04448,PRJ-009,0.0,1.0,0.0,0.3,0
E04448,PRJ-019,0.0,1.0,0.0,0.3,1
E04448,PRJ-012,0.0,1.0,0.0,0.3,0
E04817,PRJ-009,0.0,1.0,0.5,0.4,0
E04817,PRJ-005,0.0,1.0,0.5,0.4,1
E04817,PRJ-018,0.0,1.0,0.5,0.4,1
E04817,PRJ-019,0.0,1.0,0.5,0.4,0
E00325,PRJ-014,0.0,0.7,0.0,0.21,0
E00325,PRJ-007,0.0,0.7,0.0,0.21,1
E00325,PRJ-004,0.0,0.7,0.0,0.21,1
E00325,PRJ-005,0.0,0.7,0.0,0.21,0
E00403,PRJ-019,0.3333,1.0,1.0,0.6667,0
E00403,PRJ-007,0.0,1.0,1.0,0.5,0
E00403,PRJ-006,0.25,1.0,1.0,0.625,1
E00403,PRJ-016,0.0,1.0,1.0,0.5,1
E00436,PRJ-019,0.3333,1.0,1.0,0.6667,1
E00436,PRJ-004,0.0,1.0,1.0,0.5,1
E00436,PRJ-018,0.5,1.0,1.0,0.75,1
E00436,PRJ-014,0.6667,1.0,1.0,0.8333,1
E04358,PRJ-016,0.0,1.0,0.5,0.4,0
E04358,PRJ-003,0.0,1.0,0.5,0.4,1
E04358,PRJ-006,0.0,1.0,0.5,0.4,1
E04358,PRJ-010,0.3333,1.0,0.5,0.5667,1
E04662,PRJ-003,0.0,1.0,0.5,0.4,1
E04662,PRJ-009,0.0,1.0,0.5,0.4,0
E04662,PRJ-019,0.3333,1.0,0.5,0.5667,0
E04662,PRJ-020,0.0,1.0,0.5,0.4,1
E01496,PRJ-008,0.0,1.0,0.5,0.4,0
E01496,PRJ-001,0.0,1.0,0.5,0.4,1
E01496,PRJ-004,0.0,1.0,0.5,0.4,1
E01496,PRJ-011,0.0,1.0,0.5,0.4,1
E01870,PRJ-018,1.0,1.0,0.0,0.8,0
E01870,PRJ-013,0.0,1.0,0.0,0.3,0
E01870,PRJ-008,0.0,1.0,0.0,0.3,0
E01870,PRJ-010,0.0,1.0,0.0,0.3,0
E03971,PRJ-009,0.0,0.6,0.0,0.18,0
E03971,PRJ-006,0.0,0.6,0.0,0.18,0
E03971,PRJ-014,0.3333,0.6,0.0,0.3467,1
E03971,PRJ-018,0.25,0.6,0.0,0.305,0
E03616,PRJ-012,0.0,0.5,0.0,0.15,0
E03616,PRJ-014,0.6667,0.5,0.0,0.4833,1
E03616,PRJ-001,0.0,0.5,0.0,0.15,0
E03616,PRJ-018,0.5,0.5,0.0,0.4,0
E00153,PRJ-007,0.25,0.7,1.0,0.535,1
E00153,PRJ-005,0.0,0.7,1.0,0.41,1
E00153,PRJ-013,0.0,0.7,1.0,0.41,1
E00153,PRJ-001,0.0,0.7,1.0,0.41,0
E02313,PRJ-010,0.0,1.0,1.0,0.5,1
E02313,PRJ-002,0.25,1.0,1.0,0.625,1
E02313,PRJ-020,0.3333,1.0,1.0,0.6667,1
E02313,PRJ-018,0.75,1.0,1.0,0.875,0
E02960,PRJ-012,0.0,0.8,0.0,0.24,1
E02960,PRJ-006,0.0,0.8,0.0,0.24,0
E02960,PRJ-013,0.3333,0.8,0.0,0.4067,1
E02960,PRJ-017,0.6667,0.8,0.0,0.5733,0
E00096,PRJ-013,0.0,1.0,0.0,0.3,0
E00096,PRJ-007,0.5,1.0,0.0,0.55,0
E00096,PRJ-011,0.3333,1.0,0.0,0.4667,1
E00096,PRJ-016,0.0,1.0,0.0,0.3,0
E02140,PRJ-007,0.0,0.5,1.0,0.35,1
E02140,PRJ-005,0.0,0.5,1.0,0.35,0
E02140,PRJ-015,0.0,0.5,1.0,0.35,0
E02140,PRJ-013,0.0,0.5,1.0,0.35,1
E00826,PRJ-018,0.0,1.0,0.0,0.3,0
E00826,PRJ-001,0.0,1.0,0.0,0.3,1
E00826,PRJ-014,0.0,1.0,0.0,0.3,1
E00826,PRJ-003,0.0,1.0,0.0,0.3,0
E03881,PRJ-004,0.0,0.7,0.0,0.21,0
E03881,PRJ-013,0.3333,0.7,0.0,0.3767,1
E03881,PRJ-010,0.0,0.7,0.0,0.21,1
E03881,PRJ-017,0.0,0.7,0.0,0.21,0
E02604,PRJ-003,0.0,0.8,0.5,0.34,1
E02604,PRJ-020,0.0,0.8,0.5,0.34,0
E02604,PRJ-018,0.0,0.8,0.5,0.34,0
E02604,PRJ-007,0.0,0.8,0.5,0.34,0
E02613,PRJ-019,0.0,0.8,0.0,0.24,1
E02613,PRJ-004,0.25,0.8,0.0,0.365,0
E02613,PRJ-018,0.0,0.8,0.0,0.24,0
E02613,PRJ-014,0.0,0.8,0.0,0.24,0
E00864,PRJ-016,0.0,1.0,1.0,0.5,1
E00864,PRJ-010,0.3333,1.0,1.0,0.6667,1
E00864,PRJ-006,0.0,1.0,1.0,0.5,1
E00864,PRJ-014,0.3333,1.0,1.0,0.6667,1
E01760,PRJ-011,0.0,0.5,0.0,0.15,0
E01760,PRJ-008,0.6667,0.5,0.0,0.4833,1
E01760,PRJ-012,0.0,0.5,0.0,0.15,0
E01760,PRJ-004,0.0,0.5,0.0,0.15,0
E03223,PRJ-020,0.3333,0.8,0.0,0.4067,0
E03223,PRJ-008,0.0,0.8,0.0,0.24,1
E03223,PRJ-014,1.0,0.8,0.0,0.74,1
E03223,PRJ-015,0.25,0.8,0.0,0.365,0
E01262,PRJ-003,0.0,0.8,1.0,0.44,1
E01262,PRJ-009,0.0,0.8,1.0,0.44,1
E01262,PRJ-006,0.0,0.8,1.0,0.44,0
E01262,PRJ-012,0.0,0.8,1.0,0.44,1
E01075,PRJ-016,0.0,1.0,0.0,0.3,1
E01075,PRJ-017,0.0,1.0,0.0,0.3,0
E01075,PRJ-014,0.0,1.0,0.0,0.3,0
E01075,PRJ-002,0.5,1.0,0.0,0.55,0
E00364,PRJ-010,0.3333,0.5,1.0,0.5167,1
E00364,PRJ-013,0.0,0.5,1.0,0.35,0
E00364,PRJ-019,0.3333,0.5,1.0,0.5167,1
E00364,PRJ-017,0.0,0.5,1.0,0.35,1
E04108,PRJ-003,0.0,1.0,0.5,0.4,0
E04108,PRJ-018,0.0,1.0,0.5,0.4,0
E04108,PRJ-006,0.0,1.0,0.5,0.4,0
E04108,PRJ-012,0.0,1.0,0.5,0.4,0
E02917,PRJ-018,0.5,1.0,0.5,0.65,1
E02917,PRJ-006,0.0,1.0,0.5,0.4,1
E02917,PRJ-019,0.3333,1.0,0.5,0.5667,0
E02917,PRJ-003,0.5,1.0,0.5,0.65,1
E03720,PRJ-011,0.6667,1.0,1.0,0.8333,1
E03720,PRJ-010,0.3333,1.0,1.0,0.6667,1
E03720,PRJ-019,0.0,1.0,1.0,0.5,0
E03720,PRJ-003,0.0,1.0,1.0,0.5,1
E03393,PRJ-001,0.0,1.0,0.5,0.4,1
E03393,PRJ-004,0.0,1.0,0.5,0.4,0
E03393,PRJ-008,0.0,1.0,0.5,0.4,0
E03393,PRJ-013,0.0,1.0,0.5,0.4,1
E02977,PRJ-002,0.0,1.0,0.0,0.3,0
E02977,PRJ-012,0.0,1.0,0.0,0.3,0
E02977,PRJ-020,0.0,1.0,0.0,0.3,1
E02977,PRJ-004,0.0,1.0,0.0,0.3,0
E03371,PRJ-018,0.75,1.0,0.5,0.775,0
E03371,PRJ-015,0.0,1.0,0.5,0.4,0
E03371,PRJ-009,0.0,1.0,0.5,0.4,0
E03371,PRJ-012,0.0,1.0,0.5,0.4,0
E02531,PRJ-010,0.3333,0.5,1.0,0.5167,1
E02531,PRJ-019,0.0,0.5,1.0,0.35,0
E02531,PRJ-011,0.0,0.5,1.0,0.35,0
E02531,PRJ-002,0.0,0.5,1.0,0.35,0
E02473,PRJ-014,0.0,0.5,1.0,0.35,0
E02473,PRJ-017,0.0,0.5,1.0,0.35,1
E02473,PRJ-015,0.25,0.5,1.0,0.475,1
E02473,PRJ-018,0.0,0.5,1.0,0.35,0
E02468,PRJ-005,0.0,1.0,0.5,0.4,0
E02468,PRJ-007,0.0,1.0,0.5,0.4,0
E02468,PRJ-020,0.3333,1.0,0.5,0.5667,0
E02468,PRJ-019,0.0,1.0,0.5,0.4,1
E01499,PRJ-002,0.25,0.6,1.0,0.505,0
E01499,PRJ-006,0.25,0.6,1.0,0.505,0
E01499,PRJ-015,0.5,0.6,1.0,0.63,1
E01499,PRJ-003,0.5,0.6,1.0,0.63,1
E03697,PRJ-002,0.0,0.5,0.0,0.15,0
E03697,PRJ-019,0.3333,0.5,0.0,0.3167,1
E03697,PRJ-014,0.0,0.5,0.0,0.15,1
E03697,PRJ-008,0.6667,0.5,0.0,0.4833,0
E00593,PRJ-014,0.6667,1.0,0.5,0.7333,0
E00593,PRJ-007,0.25,1.0,0.5,0.525,0
E00593,PRJ-008,0.0,1.0,0.5,0.4,1
E00593,PRJ-011,0.0,1.0,0.5,0.4,0
E01103,PRJ-004,0.25,1.0,0.5,0.525,1
E01103,PRJ-019,0.0,1.0,0.5,0.4,0
E01103,PRJ-013,0.0,1.0,0.5,0.4,1
E01103,PRJ-011,0.0,1.0,0.5,0.4,0
E03889,PRJ-013,0.0,1.0,1.0,0.5,1
E03889,PRJ-004,0.0,1.0,1.0,0.5,0
E03889,PRJ-016,0.0,1.0,1.0,0.5,1
E03889,PRJ-014,0.3333,1.0,1.0,0.6667,1
E01958,PRJ-014,0.3333,0.6,0.0,0.3467,0
E01958,PRJ-009,0.25,0.6,0.0,0.305,0
E01958,PRJ-001,0.25,0.6,0.0,0.305,0
E01958,PRJ-016,0.0,0.6,0.0,0.18,1
E01870,PRJ-018,1.0,1.0,0.0,0.8,0
E01870,PRJ-008,0.0,1.0,0.0,0.3,0
E01870,PRJ-013,0.0,1.0,0.0,0.3,1
E01870,PRJ-001,0.25,1.0,0.0,0.425,0
E01167,PRJ-002,0.0,0.8,0.5,0.34,1
E01167,PRJ-010,0.0,0.8,0.5,0.34,0
E01167,PRJ-001,0.25,0.8,0.5,0.465,0
E01167,PRJ-005,0.0,0.8,0.5,0.34,1
E00099,PRJ-013,0.0,1.0,0.5,0.4,0
E00099,PRJ-008,0.0,1.0,0.5,0.4,0
E00099,PRJ-017,0.0,1.0,0.5,0.4,0
E00099,PRJ-011,0.0,1.0,0.5,0.4,0
E00044,PRJ-005,0.0,1.0,0.0,0.3,1
E00044,PRJ-015,0.0,1.0,0.0,0.3,0
E00044,PRJ-006,0.0,1.0,0.0,0.3,0
E00044,PRJ-010,0.0,1.0,0.0,0.3,0
E00711,PRJ-018,0.0,1.0,1.0,0.5,0
E00711,PRJ-003,0.0,1.0,1.0,0.5,1
E00711,PRJ-011,0.6667,1.0,1.0,0.8333,1
E00711,PRJ-020,0.0,1.0,1.0,0.5,1
E04795,PRJ-005,0.25,0.8,1.0,0.565,1
E04795,PRJ-016,0.0,0.8,1.0,0.44,0
E04795,PRJ-004,0.0,0.8,1.0,0.44,1
E04795,PRJ-007,0.0,0.8,1.0,0.44,0
E03912,PRJ-006,0.0,1.0,0.5,0.4,1
E03912,PRJ-015,0.0,1.0,0.5,0.4,0
E03912,PRJ-017,0.0,1.0,0.5,0.4,0
E03912,PRJ-011,0.0,1.0,0.5,0.4,1
E02103,PRJ-009,0.25,0.9,0.0,0.395,1
E02103,PRJ-018,0.0,0.9,0.0,0.27,0
E02103,PRJ-006,0.0,0.9,0.0,0.27,1
E02103,PRJ-005,0.0,0.9,0.0,0.27,1
E04213,PRJ-001,0.0,0.5,0.5,0.25,0
E04213,PRJ-010,0.3333,0.5,0.5,0.4167,0
E04213,PRJ-011,0.0,0.5,0.5,0.25,1
E04213,PRJ-004,0.0,0.5,0.5,0.25,0
E04756,PRJ-006,0.0,1.0,0.5,0.4,0
E04756,PRJ-020,0.0,1.0,0.5,0.4,0
E04756,PRJ-007,0.25,1.0,0.5,0.525,1
E04756,PRJ-003,0.5,1.0,0.5,0.65,0
E04114,PRJ-015,0.0,1.0,0.5,0.4,0
E04114,PRJ-004,0.0,1.0,0.5,0.4,0
E04114,PRJ-001,0.0,1.0,0.5,0.4,0
E04114,PRJ-013,0.0,1.0,0.5,0.4,1
E01423,PRJ-013,0.3333,1.0,1.0,0.6667,1
E01423,PRJ-003,1.0,1.0,1.0,1.0,1
E01423,PRJ-010,0.0,1.0,1.0,0.5,0
E01423,PRJ-014,0.6667,1.0,1.0,0.8333,1
E03181,PRJ-013,0.0,1.0,0.5,0.4,1
E03181,PRJ-003,0.0,1.0,0.5,0.4,0
E03181,PRJ-004,0.0,1.0,0.5,0.4,0
E03181,PRJ-015,0.25,1.0,0.5,0.525,0
E03305,PRJ-017,0.6667,1.0,1.0,0.8333,0
E03305,PRJ-014,0.0,1.0,1.0,0.5,0
E03305,PRJ-007,0.0,1.0,1.0,0.5,0
E03305,PRJ-001,0.0,1.0,1.0,0.5,0
E00703,PRJ-013,0.0,0.8,1.0,0.44,0
E00703,PRJ-005,0.25,0.8,1.0,0.565,1
E00703,PRJ-010,0.0,0.8,1.0,0.44,0
E00703,PRJ-014,0.0,0.8,1.0,0.44,0
E04403,PRJ-020,0.0,1.0,0.0,0.3,0
E04403,PRJ-005,0.0,1.0,0.0,0.3,0
E04403,PRJ-006,0.0,1.0,0.0,0.3,0
E04403,PRJ-009,0.0,1.0,0.0,0.3,0
E00103,PRJ-007,0.0,0.9,1.0,0.47,1
E00103,PRJ-014,0.0,0.9,1.0,0.47,0
E00103,PRJ-001,0.25,0.9,1.0,0.595,0
E00103,PRJ-015,0.25,0.9,1.0,0.595,1
E04487,PRJ-007,0.0,0.6,1.0,0.38,1
E04487,PRJ-014,0.0,0.6,1.0,0.38,1
E04487,PRJ-012,0.0,0.6,1.0,0.38,0
E04487,PRJ-015,0.0,0.6,1.0,0.38,0
E01194,PRJ-014,0.0,0.7,0.5,0.31,0
E01194,PRJ-012,0.5,0.7,0.5,0.56,0
E01194,PRJ-020,0.3333,0.7,0.5,0.4767,0
E01194,PRJ-006,0.0,0.7,0.5,0.31,0
E02179,PRJ-002,0.25,1.0,0.0,0.425,1
E02179,PRJ-016,0.0,1.0,0.0,0.3,0
E02179,PRJ-017,0.0,1.0,0.0,0.3,0
E02179,PRJ-007,0.0,1.0,0.0,0.3,1
E04242,PRJ-018,0.25,1.0,1.0,0.625,1
E04242,PRJ-014,0.0,1.0,1.0,0.5,0
E04242,PRJ-020,0.3333,1.0,1.0,0.6667,0
E04242,PRJ-003,0.25,1.0,1.0,0.625,1
E01371,PRJ-003,0.0,1.0,1.0,0.5,1
E01371,PRJ-005,0.0,1.0,1.0,0.5,0
E01371,PRJ-018,0.0,1.0,1.0,0.5,1
E01371,PRJ-011,0.0,1.0,1.0,0.5,1
E03065,PRJ-015,0.0,1.0,0.5,0.4,0
E03065,PRJ-008,0.0,1.0,0.5,0.4,0
E03065,PRJ-009,0.25,1.0,0.5,0.525,1
E03065,PRJ-006,0.25,1.0,0.5,0.525,0
E01377,PRJ-013,0.0,1.0,0.5,0.4,1
E01377,PRJ-018,0.0,1.0,0.5,0.4,1
E01377,PRJ-003,0.0,1.0,0.5,0.4,1
E01377,PRJ-007,0.5,1.0,0.5,0.65,0
E03097,PRJ-011,0.0,1.0,1.0,0.5,0
E03097,PRJ-001,0.0,1.0,1.0,0.5,0
E03097,PRJ-019,0.6667,1.0,1.0,0.8333,1
E03097,PRJ-015,0.0,1.0,1.0,0.5,1
E01668,PRJ-012,0.0,1.0,0.0,0.3,1
E01668,PRJ-018,0.25,1.0,0.0,0.425,0
E01668,PRJ-016,0.0,1.0,0.0,0.3,1
E01668,PRJ-020,0.0,1.0,0.0,0.3,0
E03354,PRJ-013,0.6667,1.0,0.5,0.7333,0
E03354,PRJ-011,0.0,1.0,0.5,0.4,1
E03354,PRJ-016,0.0,1.0,0.5,0.4,0
E03354,PRJ-007,0.25,1.0,0.5,0.525,1
E02088,PRJ-001,0.0,0.9,0.0,0.27,0
E02088,PRJ-009,0.0,0.9,0.0,0.27,0
E02088,PRJ-010,0.0,0.9,0.0,0.27,0
E02088,PRJ-005,0.0,0.9,0.0,0.27,0
E03980,PRJ-007,0.0,1.0,0.0,0.3,0
E03980,PRJ-010,0.0,1.0,0.0,0.3,1
E03980,PRJ-013,0.3333,1.0,0.0,0.4667,1
E03980,PRJ-011,0.0,1.0,0.0,0.3,1
E00972,PRJ-019,0.6667,0.5,0.0,0.4833,1
E00972,PRJ-005,0.0,0.5,0.0,0.15,0
E00972,PRJ-004,0.0,0.5,0.0,0.15,0
E00972,PRJ-010,0.3333,0.5,0.0,0.3167,0
E00824,PRJ-018,0.0,0.6,1.0,0.38,0
E00824,PRJ-011,0.0,0.6,1.0,0.38,0
E00824,PRJ-009,0.0,0.6,1.0,0.38,0
E00824,PRJ-001,0.0,0.6,1.0,0.38,0
E04359,PRJ-010,0.3333,1.0,1.0,0.6667,1
E04359,PRJ-001,0.0,1.0,1.0,0.5,1
E04359,PRJ-017,0.3333,1.0,1.0,0.6667,1
E04359,PRJ-009,0.25,1.0,1.0,0.625,0
E03113,PRJ-016,0.0,1.0,1.0,0.5,1
E03113,PRJ-010,0.3333,1.0,1.0,0.6667,1
E03113,PRJ-012,0.0,1.0,1.0,0.5,1
E03113,PRJ-017,0.6667,1.0,1.0,0.8333,1
E01488,PRJ-005,0.0,0.5,1.0,0.35,1
E01488,PRJ-008,0.3333,0.5,1.0,0.5167,1
E01488,PRJ-009,0.0,0.5,1.0,0.35,0
E01488,PRJ-004,0.0,0.5,1.0,0.35,0
E01787,PRJ-016,0.5,0.8,0.5,0.59,1
E01787,PRJ-012,0.0,0.8,0.5,0.34,0
E01787,PRJ-002,0.0,0.8,0.5,0.34,1
E01787,PRJ-007,0.0,0.8,0.5,0.34,1
E03550,PRJ-016,0.0,1.0,0.0,0.3,0
E03550,PRJ-005,0.0,1.0,0.0,0.3,0
E03550,PRJ-017,0.0,1.0,0.0,0.3,1
E03550,PRJ-018,0.0,1.0,0.0,0.3,0
E01052,PRJ-011,0.3333,1.0,0.5,0.5667,0
E01052,PRJ-016,0.0,1.0,0.5,0.4,1
E01052,PRJ-003,0.0,1.0,0.5,0.4,1
E01052,PRJ-019,0.0,1.0,0.5,0.4,0
E04799,PRJ-004,0.0,0.9,0.0,0.27,1
E04799,PRJ-015,0.25,0.9,0.0,0.395,0
E04799,PRJ-008,0.0,0.9,0.0,0.27,1
E04799,PRJ-020,0.0,0.9,0.0,0.27,1
E03402,PRJ-018,0.0,1.0,1.0,0.5,1
E03402,PRJ-002,0.0,1.0,1.0,0.5,1
E03402,PRJ-010,0.0,1.0,1.0,0.5,1
E03402,PRJ-013,0.3333,1.0,1.0,0.6667,1
E04128,PRJ-007,0.0,0.5,1.0,0.35,0
E04128,PRJ-012,0.0,0.5,1.0,0.35,1
E04128,PRJ-014,0.0,0.5,1.0,0.35,0
E04128,PRJ-020,0.0,0.5,1.0,0.35,1
E00013,PRJ-016,0.0,1.0,1.0,0.5,1
E00013,PRJ-015,0.0,1.0,1.0,0.5,0
E00013,PRJ-009,0.0,1.0,1.0,0.5,1
E00013,PRJ-018,0.0,1.0,1.0,0.5,0
E03114,PRJ-008,0.0,1.0,1.0,0.5,0
E03114,PRJ-005,0.0,1.0,1.0,0.5,1
E03114,PRJ-001,0.0,1.0,1.0,0.5,0
E03114,PRJ-009,0.0,1.0,1.0,0.5,1
E04004,PRJ-019,0.0,0.8,0.5,0.34,1
E04004,PRJ-002,0.0,0.8,0.5,0.34,0
E04004,PRJ-013,0.3333,0.8,0.5,0.5067,0
E04004,PRJ-005,0.0,0.8,0.5,0.34,0
E04472,PRJ-009,0.0,0.6,0.0,0.18,0
E04472,PRJ-003,0.0,0.6,0.0,0.18,0
E04472,PRJ-008,0.3333,0.6,0.0,0.3467,0
E04472,PRJ-004,0.0,0.6,0.0,0.18,0
E00161,PRJ-001,0.25,1.0,0.0,0.425,0
E00161,PRJ-003,0.0,1.0,0.0,0.3,1
E00161,PRJ-011,0.0,1.0,0.0,0.3,0
E00161,PRJ-008,0.3333,1.0,0.0,0.4667,0
E04417,PRJ-007,0.0,1.0,0.0,0.3,0
E04417,PRJ-014,0.0,1.0,0.0,0.3,1
E04417,PRJ-010,0.6667,1.0,0.0,0.6333,1
E04417,PRJ-020,0.0,1.0,0.0,0.3,1
E04536,PRJ-004,0.0,1.0,0.5,0.4,1
E04536,PRJ-007,0.0,1.0,0.5,0.4,1
E04536,PRJ-015,0.25,1.0,0.5,0.525,1
E04536,PRJ-020,0.3333,1.0,0.5,0.5667,0
E02534,PRJ-002,0.25,1.0,1.0,0.625,1
E02534,PRJ-009,0.0,1.0,1.0,0.5,1
E02534,PRJ-001,0.0,1.0,1.0,0.5,1
E02534,PRJ-016,0.25,1.0,1.0,0.625,1
E02857,PRJ-017,0.3333,0.7,1.0,0.5767,0
E02857,PRJ-013,0.0,0.7,1.0,0.41,1
E02857,PRJ-005,0.0,0.7,1.0,0.41,0
E02857,PRJ-014,0.0,0.7,1.0,0.41,1
E03059,PRJ-004,0.0,0.7,1.0,0.41,1
E03059,PRJ-012,0.0,0.7,1.0,0.41,0
E03059,PRJ-002,0.0,0.7,1.0,0.41,0
E03059,PRJ-008,0.3333,0.7,1.0,0.5767,0
E02477,PRJ-008,0.0,0.6,0.0,0.18,0
E02477,PRJ-020,0.3333,0.6,0.0,0.3467,0
E02477,PRJ-015,0.25,0.6,0.0,0.305,0
E02477,PRJ-009,0.25,0.6,0.0,0.305,0
E00022,PRJ-012,0.25,1.0,0.0,0.425,1
E00022,PRJ-004,0.0,1.0,0.0,0.3,0
E00022,PRJ-020,0.0,1.0,0.0,0.3,0
E00022,PRJ-015,0.0,1.0,0.0,0.3,0
E03370,PRJ-020,0.0,1.0,1.0,0.5,0
E03370,PRJ-005,0.0,1.0,1.0,0.5,0
E03370,PRJ-004,0.0,1.0,1.0,0.5,1
E03370,PRJ-001,0.0,1.0,1.0,0.5,1
E00555,PRJ-011,0.0,1.0,1.0,0.5,0
E00555,PRJ-003,0.5,1.0,1.0,0.75,0
E00555,PRJ-015,0.0,1.0,1.0,0.5,1
E00555,PRJ-006,0.0,1.0,1.0,0.5,1
E03160,PRJ-020,0.0,1.0,0.5,0.4,1
E03160,PRJ-006,0.25,1.0,0.5,0.525,1
E03160,PRJ-017,0.0,1.0,0.5,0.4,1
E03160,PRJ-011,0.0,1.0,0.5,0.4,0
E03919,PRJ-009,0.0,1.0,0.0,0.3,1
E03919,PRJ-020,0.3333,1.0,0.0,0.4667,0
E03919,PRJ-019,0.3333,1.0,0.0,0.4667,1
E03919,PRJ-015,0.25,1.0,0.0,0.425,1
E01724,PRJ-007,0.0,0.6,1.0,0.38,0
E01724,PRJ-011,0.0,0.6,1.0,0.38,0
E01724,PRJ-006,0.0,0.6,1.0,0.38,1
E01724,PRJ-013,0.0,0.6,1.0,0.38,0
E04087,PRJ-009,0.0,1.0,1.0,0.5,1
E04087,PRJ-006,0.0,1.0,1.0,0.5,1
E04087,PRJ-017,0.0,1.0,1.0,0.5,0
E04087,PRJ-011,0.0,1.0,1.0,0.5,0
E02856,PRJ-017,0.0,1.0,0.5,0.4,0
E02856,PRJ-007,0.5,1.0,0.5,0.65,1
E02856,PRJ-005,0.0,1.0,0.5,0.4,1
E02856,PRJ-006,0.0,1.0,0.5,0.4,0
E03805,PRJ-003,0.0,1.0,0.0,0.3,0
E03805,PRJ-007,0.0,1.0,0.0,0.3,0
E03805,PRJ-004,0.0,1.0,0.0,0.3,0
E03805,PRJ-010,0.0,1.0,0.0,0.3,0
E00319,PRJ-019,0.0,1.0,0.5,0.4,0
E00319,PRJ-004,0.0,1.0,0.5,0.4,0
E00319,PRJ-002,0.0,1.0,0.5,0.4,1
E00319,PRJ-001,0.0,1.0,0.5,0.4,0
E01090,PRJ-011,0.0,1.0,0.0,0.3,1
E01090,PRJ-015,0.0,1.0,0.0,0.3,0
E01090,PRJ-002,0.0,1.0,0.0,0.3,0
E01090,PRJ-010,0.6667,1.0,0.0,0.6333,1
E04323,PRJ-007,0.25,0.5,0.5,0.375,0
E04323,PRJ-011,0.0,0.5,0.5,0.25,1
E04323,PRJ-010,0.3333,0.5,0.5,0.4167,1
E04323,PRJ-009,0.0,0.5,0.5,0.25,0
E02687,PRJ-009,0.0,1.0,0.5,0.4,0
E02687,PRJ-008,0.0,1.0,0.5,0.4,1
E02687,PRJ-006,0.0,1.0,0.5,0.4,0
E02687,PRJ-017,0.0,1.0,0.5,0.4,1
E01407,PRJ-018,0.0,0.6,1.0,0.38,1
E01407,PRJ-014,0.0,0.6,1.0,0.38,1
E01407,PRJ-015,0.0,0.6,1.0,0.38,0
E01407,PRJ-006,0.25,0.6,1.0,0.505,1
E02748,PRJ-010,0.0,0.6,1.0,0.38,1
E02748,PRJ-004,0.0,0.6,1.0,0.38,0
E02748,PRJ-017,0.0,0.6,1.0,0.38,1
E02748,PRJ-006,0.0,0.6,1.0,0.38,1
E01995,PRJ-005,0.0,1.0,0.5,0.4,0
E01995,PRJ-010,0.0,1.0,0.5,0.4,0
E01995,PRJ-013,0.0,1.0,0.5,0.4,0
E01995,PRJ-020,0.0,1.0,0.5,0.4,0
E01714,PRJ-004,0.0,1.0,0.0,0.3,0
E01714,PRJ-018,0.0,1.0,0.0,0.3,0
E01714,PRJ-019,0.0,1.0,0.0,0.3,1
E01714,PRJ-020,0.3333,1.0,0.0,0.4667,1
E04491,PRJ-014,1.0,1.0,1.0,1.0,1
E04491,PRJ-009,0.0,1.0,1.0,0.5,1
E04491,PRJ-011,0.0,1.0,1.0,0.5,0
